Date,Daily Max 8-hour Ozone Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Description,State FIPS Code,County FIPS Code,Site Latitude,Site Longitude
10/27/2017,0.045,ppm,42,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
10/28/2017,0.031,ppm,29,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
10/29/2017,0.037,ppm,34,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
10/30/2017,0.038,ppm,35,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
10/31/2017,0.043,ppm,40,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/1/2017,0.039,ppm,36,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/2/2017,0.035,ppm,32,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/3/2017,0.037,ppm,34,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/4/2017,0.032,ppm,30,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/5/2017,0.035,ppm,32,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/6/2017,0.033,ppm,31,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/7/2017,0.031,ppm,29,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/8/2017,0.026,ppm,24,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/9/2017,0.025,ppm,23,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/10/2017,0.032,ppm,30,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/11/2017,0.036,ppm,33,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/12/2017,0.031,ppm,29,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/13/2017,0.035,ppm,32,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/14/2017,0.04,ppm,37,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/15/2017,0.033,ppm,31,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/16/2017,0.038,ppm,35,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/17/2017,0.046,ppm,43,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/18/2017,0.046,ppm,43,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/19/2017,0.044,ppm,41,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/20/2017,0.041,ppm,38,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/21/2017,0.032,ppm,30,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/22/2017,0.038,ppm,35,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/23/2017,0.026,ppm,24,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/24/2017,0.033,ppm,31,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/25/2017,0.04,ppm,37,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/26/2017,0.046,ppm,43,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/27/2017,0.043,ppm,40,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/28/2017,0.037,ppm,34,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/29/2017,0.036,ppm,33,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
11/30/2017,0.037,ppm,34,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/1/2017,0.037,ppm,34,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/2/2017,0.044,ppm,41,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/3/2017,0.05,ppm,46,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/4/2017,0.042,ppm,39,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/5/2017,0.038,ppm,35,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/6/2017,0.035,ppm,32,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/7/2017,0.028,ppm,26,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/8/2017,0.026,ppm,24,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/9/2017,0.037,ppm,34,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/10/2017,0.038,ppm,35,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/11/2017,0.038,ppm,35,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/12/2017,0.044,ppm,41,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/13/2017,0.039,ppm,36,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/14/2017,0.046,ppm,43,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/15/2017,0.046,ppm,43,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/16/2017,0.045,ppm,42,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/17/2017,0.041,ppm,38,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/18/2017,0.034,ppm,31,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/19/2017,0.04,ppm,37,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/20/2017,0.039,ppm,36,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/21/2017,0.036,ppm,33,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/22/2017,0.037,ppm,34,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/23/2017,0.038,ppm,35,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/24/2017,0.041,ppm,38,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/25/2017,0.048,ppm,44,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/26/2017,0.036,ppm,33,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/27/2017,0.031,ppm,29,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/28/2017,0.035,ppm,32,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/29/2017,0.03,ppm,28,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
12/30/2017,0.026,ppm,24,Perdue,17,100,Ozone,12,86,25.58732749,-80.32592188
