STATION,DATE,SOURCE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,CALL_SIGN,QUALITY_CONTROL,WND,CIG,VIS,TMP,DEW,SLP,KA1,KA2,MA1,MD1,OC1,OD1,OD2,REM,EQD
01466099999,2024-07-10T09:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10053,1","6,1,023,1,+999,9",,,,SYN03001466 46/// ///// 30053 56023=,
01466099999,2024-07-10T15:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10001,1","6,1,019,1,+999,9",,,,SYN03001466 46/// ///// 30001 56019=,
01466099999,2024-07-10T21:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09996,1","3,1,004,1,+999,9",,,,SYN03001466 46/// ///// 39996 53004=,
01466099999,2024-07-11T03:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10002,1","3,1,006,1,+999,9",,,,SYN03001466 46/// ///// 30002 53006=,
01466099999,2024-07-11T09:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10003,1","9,9,001,1,+999,9",,,,SYN03601466 46/// ///// 30003 50001 90900=,
01466099999,2024-07-11T15:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09997,1","8,1,006,1,+999,9",,,,SYN03001466 46/// ///// 39997 58006=,
01466099999,2024-07-11T21:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09999,1","2,1,002,1,+999,9",,,,SYN03001466 46/// ///// 39999 52002=,
01466099999,2024-07-12T03:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10014,1","2,1,006,1,+999,9",,,,SYN03001466 46/// ///// 30014 52006=,
01466099999,2024-07-12T09:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10023,1","9,9,004,1,+999,9",,,,SYN03001466 46/// ///// 30023 50004=,
01466099999,2024-07-12T15:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10023,1","4,1,000,1,+999,9",,,,SYN03001466 46/// ///// 30023 54000=,
01466099999,2024-07-12T21:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10026,1","3,1,002,1,+999,9",,,,SYN03001466 46/// ///// 30026 53002=,
01466099999,2024-07-13T09:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10011,1","8,1,012,1,+999,9",,,,SYN03001466 46/// ///// 30011 58012=,
01466099999,2024-07-13T21:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09978,1",,,,,SYN03001466 46/// ///// 39978 54001=,Q014     3APCTENQ02.1    3APC3  
01466099999,2024-07-14T03:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09968,1","5,1,007,1,+999,9",,,,SYN03001466 46/// ///// 39968 55007=,
01466099999,2024-07-14T15:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09924,1","4,1,000,1,+999,9",,,,SYN03001466 46/// ///// 39924 54000=,
01466099999,2024-07-14T21:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09949,1","2,1,015,1,+999,9",,,,SYN03001466 46/// ///// 39949 52015=,
01466099999,2024-07-15T03:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09966,1","2,1,003,1,+999,9",,,,SYN03001466 46/// ///// 39966 52003=,
01466099999,2024-07-15T09:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09966,1","7,1,003,1,+999,9",,,,SYN03001466 46/// ///// 39966 57003=,
01466099999,2024-07-15T15:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09962,1","7,1,002,1,+999,9",,,,SYN03001466 46/// ///// 39962 57002=,
01466099999,2024-07-15T21:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09978,1","2,1,012,1,+999,9",,,,SYN03001466 46/// ///// 39978 52012=,
01466099999,2024-07-16T03:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09990,1","3,1,004,1,+999,9",,,,SYN03001466 46/// ///// 39990 53004=,
01466099999,2024-07-16T09:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10002,1","2,1,003,1,+999,9",,,,SYN03001466 46/// ///// 30002 52003=,
01466099999,2024-07-16T15:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10003,1","7,1,001,1,+999,9",,,,SYN03001466 46/// ///// 30003 57001=,
01466099999,2024-07-16T21:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09994,1","5,1,000,1,+999,9",,,,SYN03001466 46/// ///// 39994 55000=,
01466099999,2024-07-17T03:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09977,1","7,1,009,1,+999,9",,,,SYN03001466 46/// ///// 39977 57009=,
01466099999,2024-07-17T09:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09961,1","7,1,008,1,+999,9",,,,SYN03001466 46/// ///// 39961 57008=,
01466099999,2024-07-17T15:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09969,1","2,1,006,1,+999,9",,,,SYN03001466 46/// ///// 39969 52006=,
01466099999,2024-07-17T21:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09982,1","2,1,008,1,+999,9",,,,SYN03001466 46/// ///// 39982 52008=,
01466099999,2024-07-18T03:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10000,1","2,1,013,1,+999,9",,,,SYN03001466 46/// ///// 30000 52013=,
01466099999,2024-07-18T09:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10024,1","2,1,010,1,+999,9",,,,SYN03001466 46/// ///// 30024 52010=,
01466099999,2024-07-18T15:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10031,1","2,1,002,1,+999,9",,,,SYN03001466 46/// ///// 30031 52002=,
01466099999,2024-07-18T21:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10046,1","2,1,012,1,+999,9",,,,SYN03001466 46/// ///// 30046 52012=,
01466099999,2024-07-19T03:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10063,1","3,1,009,1,+999,9",,,,SYN03001466 46/// ///// 30063 53009=,
01466099999,2024-07-19T09:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10068,1","4,1,000,1,+999,9",,,,SYN03001466 46/// ///// 30068 54000=,
01466099999,2024-07-19T15:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10046,1","8,1,009,1,+999,9",,,,SYN03001466 46/// ///// 30046 58009=,
01466099999,2024-07-19T21:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10042,1","2,1,004,1,+999,9",,,,SYN03001466 46/// ///// 30042 52004=,
01466099999,2024-07-20T09:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10026,1","7,1,005,1,+999,9",,,,SYN03001466 46/// ///// 30026 57005=,
01466099999,2024-07-20T15:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10003,1","7,1,011,1,+999,9",,,,SYN03001466 46/// ///// 30003 57011=,
01466099999,2024-07-20T21:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10002,1","2,1,003,1,+999,9",,,,SYN03001466 46/// ///// 30002 52003=,
01466099999,2024-07-21T03:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09998,1","7,1,004,1,+999,9",,,,SYN03001466 46/// ///// 39998 57004=,
01466099999,2024-07-21T09:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09988,1","7,1,005,1,+999,9",,,,SYN03001466 46/// ///// 39988 57005=,
01466099999,2024-07-21T15:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09970,1","7,1,005,1,+999,9",,,,SYN03001466 46/// ///// 39970 57005=,
01466099999,2024-07-21T21:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09972,1","2,1,005,1,+999,9",,,,SYN03001466 46/// ///// 39972 52005=,
01466099999,2024-07-22T03:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09967,1","5,1,004,1,+999,9",,,,SYN03001466 46/// ///// 39967 55004=,
01466099999,2024-07-22T09:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09964,1","7,1,003,1,+999,9",,,,SYN03001466 46/// ///// 39964 57003=,
01466099999,2024-07-22T15:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09983,1","9,9,004,1,+999,9",,,,SYN03001466 46/// ///// 39983 50004=,
01466099999,2024-07-22T21:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09985,1","2,1,005,1,+999,9",,,,SYN03001466 46/// ///// 39985 52005=,
01466099999,2024-07-23T03:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09987,1","3,1,003,1,+999,9",,,,SYN03001466 46/// ///// 39987 53003=,
01466099999,2024-07-23T09:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09991,1","9,9,004,1,+999,9",,,,SYN03001466 46/// ///// 39991 50004=,
01466099999,2024-07-23T15:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09987,1","7,1,005,1,+999,9",,,,SYN03001466 46/// ///// 39987 57005=,
01466099999,2024-07-24T03:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10004,1","3,1,003,1,+999,9",,,,SYN03001466 46/// ///// 30004 53003=,
01466099999,2024-07-24T09:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10012,1","2,1,007,1,+999,9",,,,SYN03001466 46/// ///// 30012 52007=,
01466099999,2024-07-24T15:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10010,1",,,,,SYN03001466 46/// ///// 30010 54001=,Q014     3APCTENQ02.1    3APC3  
01466099999,2024-07-24T21:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10003,1","8,1,004,1,+999,9",,,,SYN03001466 46/// ///// 30003 58004=,
01466099999,2024-07-25T03:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09991,1","7,1,009,1,+999,9",,,,SYN03001466 46/// ///// 39991 57009=,
01466099999,2024-07-25T09:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09974,1","8,1,009,1,+999,9",,,,SYN03001466 46/// ///// 39974 58009=,
01466099999,2024-07-25T15:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09958,1","7,1,009,1,+999,9",,,,SYN03001466 46/// ///// 39958 57009=,
01466099999,2024-07-25T21:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09963,1","2,1,002,1,+999,9",,,,SYN03001466 46/// ///// 39963 52002=,
01466099999,2024-07-26T03:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09955,1","8,1,008,1,+999,9",,,,SYN03001466 46/// ///// 39955 58008=,
01466099999,2024-07-26T09:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09943,1","7,1,006,1,+999,9",,,,SYN03001466 46/// ///// 39943 57006=,
01466099999,2024-07-26T15:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09942,1",,,,,SYN03001466 46/// ///// 39942 54001=,Q014     3APCTENQ02.1    3APC3  
01466099999,2024-07-26T21:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09944,1","2,1,003,1,+999,9",,,,SYN03001466 46/// ///// 39944 52003=,
01466099999,2024-07-27T03:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09944,1","8,1,001,1,+999,9",,,,SYN03001466 46/// ///// 39944 58001=,
01466099999,2024-07-27T09:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09950,1","2,1,002,1,+999,9",,,,SYN03001466 46/// ///// 39950 52002=,
01466099999,2024-07-27T15:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09959,1","4,1,000,1,+999,9",,,,SYN03001466 46/// ///// 39959 54000=,
01466099999,2024-07-27T21:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09978,1","2,1,013,1,+999,9",,,,SYN03001466 46/// ///// 39978 52013=,
01466099999,2024-07-28T03:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09997,1","2,1,012,1,+999,9",,,,SYN03001466 46/// ///// 39997 52012=,
01466099999,2024-07-28T09:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10027,1","2,1,011,1,+999,9",,,,SYN03001466 46/// ///// 30027 52011=,
01466099999,2024-07-28T15:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10036,1","2,1,002,1,+999,9",,,,SYN03001466 46/// ///// 30036 52002=,
01466099999,2024-07-28T21:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10057,1","3,1,016,1,+999,9",,,,SYN03001466 46/// ///// 30057 53016=,
01466099999,2024-07-29T03:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10086,1","2,1,013,1,+999,9",,,,SYN03001466 46/// ///// 30086 52013=,
01466099999,2024-07-29T09:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10087,1","7,1,005,1,+999,9",,,,SYN03001466 46/// ///// 30087 57005=,
01466099999,2024-07-29T12:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10077,1","7,1,010,1,+999,9",,,,SYN004BUFR,
01466099999,2024-07-29T15:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10069,1","7,1,008,1,+999,9",,,,SYN03001466 46/// ///// 30069 57008=,
01466099999,2024-07-29T21:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10056,1","7,1,003,1,+999,9",,,,SYN03001466 46/// ///// 30056 57003=,
01466099999,2024-07-30T03:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10046,1","8,1,009,1,+999,9",,,,SYN03001466 46/// ///// 30046 58009=,
01466099999,2024-07-30T09:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10026,1","8,1,015,1,+999,9",,,,SYN03001466 46/// ///// 30026 58015=,
01466099999,2024-07-30T15:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10001,1","7,1,012,1,+999,9",,,,SYN03001466 46/// ///// 30001 57012=,
01466099999,2024-07-30T21:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09979,1","7,1,009,1,+999,9",,,,SYN03001466 46/// ///// 39979 57009=,
01466099999,2024-07-31T03:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09970,1","5,1,000,1,+999,9",,,,SYN03001466 46/// ///// 39970 55000=,
01466099999,2024-07-31T09:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09988,1","2,1,011,1,+999,9",,,,SYN03001466 46/// ///// 39988 52011=,
01466099999,2024-07-31T15:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09984,1","7,1,004,1,+999,9",,,,SYN03001466 46/// ///// 39984 57004=,
01466099999,2024-08-01T03:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10010,1","1,1,009,1,+999,9",,,,SYN03001466 46/// ///// 30010 51009=,
01466099999,2024-08-01T09:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10010,1","8,1,001,1,+999,9",,,,SYN03001466 46/// ///// 30010 58001=,
01466099999,2024-08-01T15:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09992,1","7,1,008,1,+999,9",,,,SYN03001466 46/// ///// 39992 57008=,
01466099999,2024-08-01T21:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,09994,1","2,1,008,1,+999,9",,,,SYN03001466 46/// ///// 39994 52008=,
01466099999,2024-08-02T03:00:00,4,59.9666666,11.0333333,109,"KJELLER AIRPORT, NO",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,,"99999,9,10009,1","2,1,005,1,+999,9",,,,SYN03001466 46/// ///// 30009 52005=,
